place_id,name,address,lat,lng,distance_miles,facility_size_acres,building_count,bay_count,trucks_visible,trailers_visible,cleanliness_score,building_condition,has_signage,has_fencing,lot_organized,facility_type,analysis_notes,image_path,analyzed_at
ChIJN8VshCJyaYgRfWA0t9mfpqw,Best-One Giant Tire,"1417 Fabricon Blvd, Jeffersonville, IN 47130, USA",38.3162853,-85.7483642,7.5,4.5,2,6,10,5,5,7,False,False,False,service_center,"The facility has a large building with multiple service bays, suggesting a service or repair focus. There are numerous tires stored on the property. The lot appears somewhat cluttered, and parking is not well-organized.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJN8VshCJyaYgRfWA0t9mfpqw.jpg,2026-03-30T15:57:57.134149
ChIJ7yS0ZDt1aYgRbE-EtCn3-zI,Oxmoor Chrysler Dodge Jeep Ram,"4520 Shelbyville Rd, Louisville, KY 40207, USA",38.2502833,-85.63229539999999,7.5,4.5,4,10,0,0,7,7,False,False,True,dealer,"The facility appears to be a car dealership with multiple buildings, including what looks like a service center. The lot is well-organized with many cars parked in rows. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ7yS0ZDt1aYgRbE-EtCn3-zI.jpg,2026-03-30T15:58:00.417967
ChIJkcT4NxlyaYgRolJaPX9YC1M,Best-One Jeffersonville,"1402 Truckers Blvd, Jeffersonville, IN 47130, USA",38.3180401,-85.74913629999999,7.6,5.5,2,10,0,6,6,7,False,True,True,service_center,This facility appears to be a truck service center with a large main building and a smaller secondary building. There is a significant amount of tire storage visible. The lot is fenced and parking appears organized.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJkcT4NxlyaYgRolJaPX9YC1M.jpg,2026-03-30T15:58:03.790498
ChIJn7P8NxlyaYgRus79_DDARl8,Kentucky Truck Sales,"1403 Truckers Blvd, Jeffersonville, IN 47130, USA",38.3194618,-85.74895470000001,7.7,5.5,2,10,30,25,6,7,False,False,True,dealer,"The facility appears to be a truck dealership with a large inventory of trucks and trailers. The lot is mostly organized, and the buildings appear to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJn7P8NxlyaYgRus79_DDARl8.jpg,2026-03-30T15:58:07.134933
ChIJD5R8VIAWaYgRoNAzm4dKQ4Q,TCi Tire Centers,"7101Intermodal Dr, Louisville, KY 40258, USA",38.160042499999996,-85.8862283,7.7,5.0,1,10,0,15,7,8,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse, likely for tires given the company name. There are several trailers parked, suggesting active shipping/receiving. The lot appears organized and the building is in good condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJD5R8VIAWaYgRoNAzm4dKQ4Q.jpg,2026-03-30T15:58:10.360515
ChIJ55gpmyFyaYgRcDgHVAEEKJU,"Alignrite, INC.","1601 Truckers Blvd, Jeffersonville, IN 47130, USA",38.3196248,-85.74452099999999,7.7,1.5,2,6,3,1,6,7,False,False,True,service_center,"The facility has two buildings, one appears to be an office and the other a service building with multiple bays. There are a few trucks and a trailer parked on the lot. The lot appears to be somewhat organized, but there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ55gpmyFyaYgRcDgHVAEEKJU.jpg,2026-03-30T15:58:14.265597
ChIJf1oSm8xzaYgREYtBtGBwV1c,B & B Truck Sales and Repairs,"1419 Truckers Blvd, Jeffersonville, IN 47130, USA",38.3199398,-85.7469287,7.7,2.5,2,6,6,6,6,7,False,False,True,repair_shop,The facility appears to be a truck repair shop with some truck and trailer storage. The lot is somewhat organized. There is a large parts/materials storage area to the west of the main building.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJf1oSm8xzaYgREYtBtGBwV1c.jpg,2026-03-30T15:58:17.458953
ChIJAVPy2F82OEARGfdzPQtkusI,Brent's Towing LLC,"9702 Polaris Dr, Louisville, KY 40229, USA",38.108714299999995,-85.695859,7.7,0.0,0,0,0,0,0,0,False,False,False,other,"The provided image does not show the commercial truck facility. It shows a residential area with houses and trees. Therefore, it is impossible to analyze the facility based on this image.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJAVPy2F82OEARGfdzPQtkusI.jpg,2026-03-30T15:58:20.830692
ChIJV2Rc1h5yaYgRpy58fQVJ_NI,Freightliner / Kentucky Truck Sales,"1403 Truckers Blvd, Jeffersonville, IN 47130, USA",38.3194933,-85.748919,7.7,5.5,2,12,20,15,6,7,False,False,True,service_center,"The facility appears to be a service center with a large lot for truck and trailer parking. The lot is mostly organized, and the buildings appear to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJV2Rc1h5yaYgRpy58fQVJ_NI.jpg,2026-03-30T15:58:24.263756
ChIJE0igcxxyaYgR07n0iuF-Ahk,Goodyear Commercial Tire & Service Center,"East, 4121 US-31, Clarksville, IN 47129, USA",38.323792,-85.75210899999999,8.0,6.0,2,20,2,60,6,7,False,False,True,service_center,"The facility appears to be a large service center with a significant number of trailers parked on the lot. There are two main buildings, one larger than the other, and the lot seems relatively organized. No visible signage or fencing is present.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJE0igcxxyaYgR07n0iuF-Ahk.jpg,2026-03-30T15:58:27.564259
ChIJL9t0HX8WaYgRy_W2xYllQ3g,Louisville Switching Services Inc,"7400 Intermodal Dr, Louisville, KY 40258, USA",38.158266399999995,-85.8929977,8.0,5.5,3,15,0,20,6,7,False,False,True,storage_yard,"This facility appears to be primarily used for trailer storage. The lot is relatively organized, and the buildings are in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJL9t0HX8WaYgRy_W2xYllQ3g.jpg,2026-03-30T15:58:30.809011
ChIJv1bEONDJxkQRc0plNmqd0hI,A1 Truck And Trailer Repair,"6110 Princess Way, Louisville, KY 40219, USA",38.13183,-85.6472397,8.1,0.0,0,0,0,0,0,0,False,False,False,other,The provided image shows a residential area. There is no commercial truck facility visible at this location. The image does not match the address provided.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJv1bEONDJxkQRc0plNmqd0hI.jpg,2026-03-30T15:58:34.008851
ChIJ32eSc0pxaYgR9C38UPK4SrI,Coyle Chevrolet Service Center,"1801 Broadway St, Clarksville, IN 47129, USA",38.326202900000006,-85.76229239999999,8.1,6.0,1,10,0,0,7,7,False,False,True,dealer,The facility appears to be a car dealership with a large building and organized parking. There are several service bays visible. The lot is relatively clean and the building appears to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ32eSc0pxaYgR9C38UPK4SrI.jpg,2026-03-30T15:58:37.341215
ChIJx2JTtI1xaYgROR0rbrcWekY,TLG Peterbilt - Louisville,"4415 Hamburg Pike, Jeffersonville, IN 47130, USA",38.3323603,-85.743955,8.6,4.5,3,12,25,3,6,7,False,False,True,dealer,"This facility appears to be a truck dealership with a large building and a decent-sized lot. There are a number of trucks parked on the lot, and the parking appears to be organized. There are several service bays visible, suggesting repair services are offered.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJx2JTtI1xaYgROR0rbrcWekY.jpg,2026-03-30T15:58:40.966291
ChIJBVRHkftxaYgRQJBk0mmlWLU,TLG Peterbilt - Leasing & Rental,"4415 Hamburg Pike, Jeffersonville, IN 47130, USA",38.3324649,-85.7440226,8.6,4.5,2,15,25,10,6,7,False,False,True,service_center,"The facility appears to be a service center with a large building and a decent sized lot for truck parking. There are several service bays visible. The lot appears to be somewhat organized, but there is some clutter.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJBVRHkftxaYgRQJBk0mmlWLU.jpg,2026-03-30T15:58:44.505501
ChIJn5VtO-VxaYgRm1m1wp85Wms,Total Truck Parts,"1545 Progress Way, Clarksville, IN 47129, USA",38.3349895,-85.7577329,8.7,4.5,1,6,0,12,6,7,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse with a large storage area for trailers. The lot is relatively organized, and the building appears to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJn5VtO-VxaYgRm1m1wp85Wms.jpg,2026-03-30T15:58:48.324238
ChIJj6MB-e9xaYgRQgQBJzB5WPw,McMahon Truck Centers Louisville,"1606 Progress Way, Clarksville, IN 47129, USA",38.334935699999996,-85.7551034,8.7,5.5,1,20,65,15,6,7,False,False,True,service_center,"The facility appears to be a truck service center with a large building and many service bays. There are numerous trucks and trailers parked on the lot. The lot appears generally organized, but not pristine.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJj6MB-e9xaYgRQgQBJzB5WPw.jpg,2026-03-30T15:58:51.607259
ChIJ_SnYa-5xaYgRQhoDQHy6NQY,Wheatley Truck Service Inc,"1719 Progress Way, Clarksville, IN 47129, USA",38.336861299999995,-85.7516997,8.9,3.5,3,10,15,12,5,6,False,False,True,service_center,"This facility appears to be a truck service center with multiple service bays. The lot is somewhat organized with trucks and trailers parked in designated areas. The building condition is fair, with some visible wear and tear on the roof of one building.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ_SnYa-5xaYgRQhoDQHy6NQY.jpg,2026-03-30T15:58:54.932667
ChIJzxMxIs9xaYgRwxiRbXRmAj4,FleetPride,"5305 US-31, Clarksville, IN 47129, USA",38.337552099999996,-85.74931989999999,8.9,2.5,2,0,0,0,7,7,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse with two buildings. The parking lot is organized, and the overall condition seems decent. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJzxMxIs9xaYgRwxiRbXRmAj4.jpg,2026-03-30T15:58:58.248161
ChIJa1YanuxxaYgRYfyezEIlQs4,W.W. Williams / CT Power: Carrier Transport Refrigeration,"2000 Coopers Ln G, Jeffersonville, IN 47130, USA",38.3390118,-85.7463464,9.0,6.5,3,20,0,30,7,7,False,True,True,service_center,"This facility appears to be a service center with a large trailer storage area. The lot is mostly organized, and the buildings appear to be in decent condition. There is fencing around the perimeter, but no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJa1YanuxxaYgRYfyezEIlQs4.jpg,2026-03-30T15:59:01.358984
ChIJ3-Q7T-txaYgRkpZPT8XFVcU,Hoke's Auto & Truck Repair,"2008 1/2 Coopers Ln, Jeffersonville, IN 47130, USA",38.3396839,-85.7458226,9.1,3.5,2,10,0,0,5,6,False,False,True,repair_shop,"The facility appears to be a truck repair shop with two main buildings. There is a large number of cars parked in the lot, and a large number of junk cars in the back. The lot is somewhat organized, but could be cleaner.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ3-Q7T-txaYgRkpZPT8XFVcU.jpg,2026-03-30T15:59:04.717289
ChIJ9x6l6OpxaYgRby-E4Ia1RA0,Pappy's Truck & Trailer Repair,"2000 Coopers Ln suite f, Jeffersonville, IN 47130, USA",38.3395826,-85.7470398,9.1,4.5,4,30,5,20,5,6,False,False,False,repair_shop,The facility appears to be a truck and trailer repair shop with a large storage yard. There are multiple service bays visible. The lot is somewhat cluttered with trailers and equipment.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ9x6l6OpxaYgRby-E4Ia1RA0.jpg,2026-03-30T15:59:08.544706
ChIJ07oU2mN1aYgRY81h8z-Vw8A,NAPA Auto Parts,"717 Lyndon Ln, Louisville, KY 40222, USA",38.2612746,-85.605541,9.1,2.5,4,6,1,2,7,7,True,True,True,parts_warehouse,"The facility appears to be a NAPA Auto Parts warehouse with some service bays. The lot is relatively organized and clean, with some fencing around the perimeter. There are a few trucks and trailers visible, suggesting some distribution activity.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ07oU2mN1aYgRY81h8z-Vw8A.jpg,2026-03-30T15:59:11.986876
ChIJw0mAMhQJaYgRQpQDL-OGchk,Kentuckiana Towing,"9400 New Maple Rd, Louisville, KY 40229, USA",38.111775099999996,-85.646879,9.1,0.75,4,0,2,1,5,6,False,False,False,storage_yard,The facility appears to be a small storage yard with a few trucks and trailers. The lot is not very organized and the buildings are in average condition. There is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJw0mAMhQJaYgRQpQDL-OGchk.jpg,2026-03-30T15:59:15.260193
ChIJN1XClHIPaYgR046AqokRuz0,A Quickfast truck and trailer service,"4108 Mud Ln, Louisville, KY 40229, USA",38.088319399999996,-85.68730130000002,9.2,0.0,0,0,0,0,0,0,False,False,False,other,The provided image does not show the commercial truck facility at the given address. The image shows residential properties with pools and yards. There are no visible signs of a commercial truck facility.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJN1XClHIPaYgR046AqokRuz0.jpg,2026-03-30T15:59:18.406495
ChIJyYA8NkUPaYgR4ZCrqp0sojQ,"Blue Lick Truck & Van Parts, Inc.","4222 E Blue Lick Rd, Louisville, KY 40229, USA",38.0837967,-85.698551,9.2,6.5,3,6,2,0,3,5,False,False,False,parts_warehouse,"This facility appears to be a parts warehouse and salvage yard. The lot is very cluttered with vehicles and parts. The building conditions are fair, but the overall organization is poor.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJyYA8NkUPaYgR4ZCrqp0sojQ.jpg,2026-03-30T15:59:22.370447
ChIJqTjwSD1xaYgRHljPcV5p0m8,Cunningham Campers & RVs,"2200 Addmore Ln, Clarksville, IN 47129, USA",38.341475599999995,-85.7553449,9.2,4.5,2,0,0,75,7,8,False,False,True,dealer,This facility appears to be an RV dealership. The lot is well-organized with many RVs and trailers parked in rows. The buildings appear to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJqTjwSD1xaYgRHljPcV5p0m8.jpg,2026-03-30T15:59:25.763162
ChIJaU50NZluaYgRrkVTF6F1zbU,Morton's Tire & Automotive - a Main Street Auto shop,"601 Mt Tabor Rd, New Albany, IN 47150, USA",38.3326025,-85.8262695,9.3,1.5,1,4,1,0,7,7,False,False,True,repair_shop,"The facility appears to be a standard auto repair shop. The lot is relatively organized with designated parking. There is one large truck visible, suggesting they may service larger vehicles as well.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJaU50NZluaYgRrkVTF6F1zbU.jpg,2026-03-30T15:59:29.660686
ChIJDWJyBalxaYgRpFN2n09fMjA,Diesel Boys llc,"5601 US-31, Clarksville, IN 47129, USA",38.3442533,-85.7491379,9.4,6.5,6,20,25,20,5,6,False,True,True,service_center,"This facility appears to be a truck service center with multiple buildings and a large lot for parking trucks and trailers. The lot is mostly organized, and there is fencing around the perimeter. The buildings appear to be in average condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJDWJyBalxaYgRpFN2n09fMjA.jpg,2026-03-30T15:59:33.147807
ChIJ9x6l6OpxaYgRxU2LdHHbsIQ,Bauer Built Tire & Service,"5601 US-31, Clarksville, IN 47129, USA",38.344131399999995,-85.7476399,9.4,3.5,3,10,1,15,5,5,False,False,True,service_center,"The facility appears to be a tire and service center with multiple service bays. There are several trailers parked on the lot, suggesting storage or transport activities. The building condition and cleanliness are average, and there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ9x6l6OpxaYgRxU2LdHHbsIQ.jpg,2026-03-30T15:59:36.612939
ChIJ8_mPzaWgaYgRiIdOLxjNDV8,Fern Creek Auto & Truck Repair,"5702 Bardstown Rd, Louisville, KY 40291, USA",38.1628142,-85.59649639999999,9.4,1.2,2,6,1,1,6,7,False,False,True,repair_shop,"The facility appears to be a truck and auto repair shop. There are two buildings, one with multiple service bays. The lot is somewhat organized, but there is no visible signage or security fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ8_mPzaWgaYgRiIdOLxjNDV8.jpg,2026-03-30T15:59:39.950734
ChIJz-oFDEKgaYgR9-smpOrxor0,"Toys For Trucks - Louisville, KY - Car, Truck, Jeep and Off-Road Accessories","9502 Taylorsville Rd, Louisville, KY 40299, USA",38.2058728,-85.58175059999999,9.6,3.5,3,0,0,25,7,7,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse, with a large number of trailers parked on the lot. The lot is organized and the buildings appear to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJz-oFDEKgaYgR9-smpOrxor0.jpg,2026-03-30T15:59:43.609881
ChIJwysQn_VyaYgRZyey0homNO0,Fastlane Auto Sales,"5717 Hamburg Pike, Jeffersonville, IN 47130, USA",38.348133,-85.7460102,9.7,1.5,3,0,0,0,6,6,False,False,True,dealer,"The facility appears to be a small auto dealership. The lot is relatively organized, but there is no visible signage or fencing. The building condition is average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJwysQn_VyaYgRZyey0homNO0.jpg,2026-03-30T15:59:46.702921
ChIJ3T5BfD8PaYgRicznAzjN-rs,River City Truck Parts Inc,"849 Barricks Rd, Louisville, KY 40229, USA",38.074354299999996,-85.7017834,9.8,15.5,4,20,10,40,5,6,False,False,False,parts_warehouse,The facility appears to be a parts warehouse with a large outdoor storage area. The lot is not very organized and there is a moderate amount of visible truck and trailer traffic. The building conditions are average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ3T5BfD8PaYgRicznAzjN-rs.jpg,2026-03-30T15:59:50.316884
